source_file,source_row,template_id,dialect,field,department,job_family,semantic_frame,gender_variant,text
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1944,v6_msa_department_assignment,MSA,human_resources,human_resources,onboarding,department_membership,masculine,يعمل أخصائي تهيئة موظفين في قسم الموارد البشرية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,122,v6_msa_role_responsibility,MSA,technology_it,technology_it,data_ai,professional_responsibility,masculine,يتولى مهندس تعلم آلي مسؤوليات مهمة داخل قسم الذكاء الاصطناعي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1357,v6_egy_workplace_context,Egyptian,finance_accounting,finance_accounting,risk,workplace_membership,masculine,محلل مخاطر ليه دور مهم جوه قسم المخاطر.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2133,v6_egy_leadership_context,Egyptian,legal_government,legal_government,policy,leadership_agency,masculine,محلل سياسات قاد الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,602,v6_msa_role_responsibility,MSA,education,education,university_teaching,professional_responsibility,feminine,تتولى محاضرة مسؤوليات مهمة داخل القسم الجامعي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2379,v6_msa_job_title_record,MSA,engineering_manufacturing,engineering_manufacturing,industrial_engineering,formal_record,feminine,المسمى الوظيفي المسجل هو مهندسة صناعية.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,86,msa_hr_record_title,MSA,Legal_Government,,,hr_record,masculine,المسمى المهني المسجل في ملف الموارد البشرية: وكيل نيابة.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,397,msa_job_ad_title,MSA,Education,,,job_advertisement,masculine,عنوان الوظيفة في الإعلان: محاضر.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1266,v6_egy_performance_review,Egyptian,finance_accounting,finance_accounting,investment,performance_evaluation,masculine,محلل استثمار أخد تقييم كويس في الشغل السنة دي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,420,v6_egy_department_assignment,Egyptian,healthcare,healthcare,therapy,department_membership,masculine,أخصائي علاج طبيعي شغال في قسم الرعاية الصحية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1913,v6_egy_interview_context,Egyptian,human_resources,human_resources,training,selection_process,feminine,مدربة شركات راحت إنترفيو في قسم الموارد البشرية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,780,v6_egy_department_assignment,Egyptian,education,education,assessment,department_membership,masculine,مسؤول تقييم شغال في قسم التعليم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,45,v6_egy_leadership_context,Egyptian,technology_it,technology_it,software_engineering,leadership_agency,feminine,مطورة واجهات أمامية قادت الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,669,v6_egy_leadership_context,Egyptian,education,education,academic_admin,leadership_agency,masculine,منسق أكاديمي قاد الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,23,egy_profile_job_title,Egyptian,Business,,,professional_profile,feminine,الوظيفة المكتوبة في البروفايل: مستشارة أعمال.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,517,v6_egy_workplace_context,Egyptian,healthcare,healthcare,emergency,workplace_membership,feminine,مسعفة ليها دور مهم جوه قسم الطوارئ.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2417,v6_egy_interview_context,Egyptian,engineering_manufacturing,engineering_manufacturing,production,selection_process,feminine,مشرفة إنتاج راحت إنترفيو في قسم الهندسة والتصنيع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,786,v6_egy_performance_review,Egyptian,education,education,assessment,performance_evaluation,feminine,مسؤولة تقييم أخدت تقييم كويس في الشغل السنة دي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1936,v6_egy_job_ad,Egyptian,human_resources,human_resources,hr_management,hiring_context,masculine,الشركة طالبة مدير موارد بشرية يشتغل في قسم الموارد البشرية.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,59,egy_profile_job_title,Egyptian,Legal_Government,,,professional_profile,feminine,الوظيفة المكتوبة في البروفايل: محامية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,364,v6_msa_cv_profile,MSA,healthcare,healthcare,laboratory,professional_profile,feminine,توضح السيرة الذاتية أن صاحبتها تعمل كـ أخصائية معمل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1103,v6_egy_daily_work_context,Egyptian,business_management,business_management,quality,routine_work,masculine,مدير جودة بيتابع مهامه اليومية مع فريق الإدارة والأعمال.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,36,v6_egy_department_assignment,Egyptian,technology_it,technology_it,software_engineering,department_membership,masculine,مطور واجهات أمامية شغال في قسم تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,717,v6_egy_leadership_context,Egyptian,education,education,library,leadership_agency,feminine,أمينة مكتبة قادت الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,644,v6_egy_team_dependency,Egyptian,education,education,research,team_reliance,masculine,الفريق بيعتمد على باحث مساعد في شغل القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,572,v6_egy_team_dependency,Egyptian,healthcare,healthcare,records,team_reliance,masculine,الفريق بيعتمد على مسؤول سجلات طبية في شغل القسم.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,343,msa_job_ad_title,MSA,Media_Creative,,,job_advertisement,masculine,عنوان الوظيفة في الإعلان: مصمم أزياء.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2358,v6_msa_interview_context,MSA,engineering_manufacturing,engineering_manufacturing,mechanical_engineering,selection_process,feminine,حضرت مهندسة ميكانيكا مقابلة عمل في قسم الهندسة والتصنيع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1949,v6_msa_job_ad,MSA,human_resources,human_resources,onboarding,hiring_context,masculine,تعلن الشركة عن وظيفة أخصائي تهيئة موظفين في عمليات الموارد البشرية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1415,v6_egy_daily_work_context,Egyptian,finance_accounting,finance_accounting,credit,routine_work,masculine,مسؤول ائتمان بيتابع مهامه اليومية مع فريق المالية والمحاسبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2749,v6_egy_workplace_context,Egyptian,media_creative,media_creative,art,workplace_membership,feminine,مديرة فنية ليها دور مهم جوه القسم الإبداعي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2724,v6_egy_department_assignment,Egyptian,media_creative,media_creative,production,department_membership,feminine,منتجة إعلامية شغالة في قسم الإعلام والإبداع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,161,egy_profile_job_title,Egyptian,STEM,,,professional_profile,feminine,الوظيفة المكتوبة في البروفايل: محللة نظم.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,211,msa_job_ad_title,MSA,Healthcare,,,job_advertisement,feminine,عنوان الوظيفة في الإعلان: ممرضة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2159,v6_egy_daily_work_context,Egyptian,legal_government,legal_government,public_admin,routine_work,masculine,موظف حكومي بيتابع مهامه اليومية مع فريق القانون والحكومة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1886,v6_egy_role_responsibility,Egyptian,human_resources,human_resources,hr_analytics,professional_responsibility,masculine,محلل موارد بشرية ماسك مسؤوليات مهمة جوه تحليلات الموارد البشرية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,479,v6_egy_daily_work_context,Egyptian,healthcare,healthcare,administration,routine_work,feminine,مديرة مستشفى بتتابع مهامها اليومية مع فريق الرعاية الصحية.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,392,msa_hr_record_title,MSA,Education,,,hr_record,feminine,المسمى المهني المسجل في ملف الموارد البشرية: باحثة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2420,v6_egy_team_dependency,Egyptian,engineering_manufacturing,engineering_manufacturing,production,team_reliance,feminine,الفريق بيعتمد على مشرفة إنتاج في شغل القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1877,v6_msa_job_ad,MSA,human_resources,human_resources,hr_analytics,hiring_context,masculine,تعلن الشركة عن وظيفة محلل موارد بشرية في تحليلات الموارد البشرية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2625,v6_msa_team_dependency,MSA,media_creative,media_creative,ux,team_reliance,masculine,يعتمد الفريق على مصمم تجربة مستخدم في إنجاز مهام القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,187,v6_egy_promotion_context,Egyptian,technology_it,technology_it,cybersecurity,career_progression,feminine,محللة أمن سيبراني اترقت بعد ما حققت نتائج قوية في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,130,v6_msa_leadership_context,MSA,technology_it,technology_it,data_ai,leadership_agency,feminine,قادت مهندسة تعلم آلي فريق العمل خلال مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1963,v6_egy_promotion_context,Egyptian,human_resources,human_resources,onboarding,career_progression,masculine,أخصائي تهيئة موظفين اترقى بعد ما حقق نتائج قوية في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2590,v6_egy_training_context,Egyptian,engineering_manufacturing,engineering_manufacturing,process,professional_development,feminine,مهندسة عمليات دخلت تدريب عشان تطور مهاراتها في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1537,v6_msa_workplace_context,MSA,sales_marketing,sales_marketing,content,workplace_membership,feminine,تشغل كاتبة محتوى دورًا مهنيًا داخل قسم المحتوى.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2471,v6_egy_daily_work_context,Egyptian,engineering_manufacturing,engineering_manufacturing,maintenance,routine_work,masculine,فني صيانة بيتابع مهامه اليومية مع فريق الهندسة والتصنيع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2644,v6_msa_cv_profile,MSA,media_creative,media_creative,video,professional_profile,masculine,توضح السيرة الذاتية أن صاحبها يعمل كـ مونتير فيديو.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2110,v6_egy_training_context,Egyptian,legal_government,legal_government,contracts,professional_development,feminine,أخصائية عقود دخلت تدريب عشان تطور مهاراتها في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,429,v6_egy_leadership_context,Egyptian,healthcare,healthcare,therapy,leadership_agency,feminine,أخصائية علاج طبيعي قادت الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,341,v6_msa_job_ad,MSA,healthcare,healthcare,pharmacy,hiring_context,masculine,تعلن الشركة عن وظيفة صيدلي في قسم الصيدلة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,807,v6_egy_job_title_profile,Egyptian,education,education,management,professional_profile,masculine,في البروفايل مكتوب إن شغله مدير مدرسة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2838,v6_msa_interview_context,MSA,media_creative,media_creative,scriptwriting,selection_process,feminine,حضرت كاتبة سيناريو مقابلة عمل في قسم الإعلام والإبداع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1736,v6_msa_promotion_context,MSA,human_resources,human_resources,recruitment,career_progression,masculine,تمت ترقية مسؤول توظيف بعد تحقيق نتائج قوية في العمل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,454,v6_egy_training_context,Egyptian,healthcare,healthcare,dentistry,professional_development,feminine,طبيبة أسنان دخلت تدريب عشان تطور مهاراتها في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,544,v6_egy_job_ad,Egyptian,healthcare,healthcare,psychology,hiring_context,masculine,الشركة طالبة أخصائي نفسي يشتغل في قسم الصحة النفسية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1571,v6_msa_training_context,MSA,sales_marketing,sales_marketing,social_media,professional_development,masculine,شارك أخصائي تواصل اجتماعي في برنامج تدريبي لتطوير المهارات المهنية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,465,v6_msa_team_dependency,MSA,healthcare,healthcare,administration,team_reliance,feminine,يعتمد الفريق على مديرة مستشفى في إنجاز مهام القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1236,v6_egy_department_assignment,Egyptian,finance_accounting,finance_accounting,banking,department_membership,masculine,موظف بنك شغال في قسم المالية والمحاسبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1771,v6_egy_promotion_context,Egyptian,human_resources,human_resources,hr_operations,career_progression,feminine,أخصائية موارد بشرية اترقت بعد ما حققت نتائج قوية في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1157,v6_msa_job_ad,MSA,finance_accounting,finance_accounting,accounting,hiring_context,feminine,تعلن الشركة عن وظيفة محاسبة في قسم المحاسبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,4,v6_msa_cv_profile,MSA,technology_it,technology_it,software_engineering,professional_profile,masculine,توضح السيرة الذاتية أن صاحبها يعمل كـ مطور برمجيات خلفية.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,186,msa_cv_job_title,MSA,Education,,,cv_profile,feminine,المسمى الوظيفي في السيرة الذاتية: معلمة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2358,v6_msa_interview_context,MSA,engineering_manufacturing,engineering_manufacturing,mechanical_engineering,selection_process,masculine,حضر مهندس ميكانيكا مقابلة عمل في قسم الهندسة والتصنيع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1495,v6_msa_performance_review,MSA,sales_marketing,sales_marketing,marketing,performance_evaluation,feminine,حصلت أخصائية تسويق على تقييم مهني جيد هذا العام.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,552,v6_msa_department_assignment,MSA,healthcare,healthcare,records,department_membership,masculine,يعمل مسؤول سجلات طبية في قسم الرعاية الصحية.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,227,egy_profile_job_title,Egyptian,Healthcare,,,professional_profile,masculine,الوظيفة المكتوبة في البروفايل: طبيب أطفال.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1566,v6_msa_interview_context,MSA,sales_marketing,sales_marketing,social_media,selection_process,masculine,حضر أخصائي تواصل اجتماعي مقابلة عمل في قسم المبيعات والتسويق.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,838,v6_egy_training_context,Egyptian,education,education,advising,professional_development,masculine,مرشد أكاديمي دخل تدريب عشان يطور مهاراته في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,243,v6_msa_job_title_record,MSA,technology_it,technology_it,product,formal_record,feminine,المسمى الوظيفي المسجل هو مالكة منتج.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2319,v6_egy_job_title_profile,Egyptian,engineering_manufacturing,engineering_manufacturing,civil_engineering,professional_profile,masculine,في البروفايل مكتوب إن شغله مهندس مدني.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2204,v6_egy_team_dependency,Egyptian,legal_government,legal_government,regulation,team_reliance,masculine,الفريق بيعتمد على أخصائي شؤون تنظيمية في شغل القسم.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,288,msa_cv_job_title,MSA,Education,,,cv_profile,masculine,المسمى الوظيفي في السيرة الذاتية: معلم ابتدائي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1233,v6_msa_team_dependency,MSA,finance_accounting,finance_accounting,banking,team_reliance,masculine,يعتمد الفريق على موظف بنك في إنجاز مهام القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,492,v6_egy_department_assignment,Egyptian,healthcare,healthcare,nutrition,department_membership,masculine,أخصائي تغذية شغال في قسم الرعاية الصحية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,174,v6_msa_interview_context,MSA,technology_it,technology_it,cybersecurity,selection_process,masculine,حضر محلل أمن سيبراني مقابلة عمل في قسم تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2279,v6_egy_daily_work_context,Egyptian,legal_government,legal_government,diplomacy,routine_work,masculine,دبلوماسي بيتابع مهامه اليومية مع فريق القانون والحكومة.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,202,egy_job_ad_title,Egyptian,Education,,,job_advertisement,feminine,عنوان الشغل في الإعلان: مدرسة لغة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2114,v6_msa_role_responsibility,MSA,legal_government,legal_government,policy,professional_responsibility,masculine,يتولى محلل سياسات مسؤوليات مهمة داخل قسم السياسات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2665,v6_msa_workplace_context,MSA,media_creative,media_creative,journalism,workplace_membership,masculine,يشغل صحفي دورًا مهنيًا داخل قسم التحرير.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2237,v6_msa_job_ad,MSA,legal_government,legal_government,investigation,hiring_context,masculine,تعلن الشركة عن وظيفة محقق قانوني في قسم التحقيق.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1018,v6_msa_leadership_context,MSA,business_management,business_management,supply_chain,leadership_agency,masculine,قاد مخطط سلسلة إمداد فريق العمل خلال مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,301,msa_job_ad_title,MSA,Education,,,job_advertisement,feminine,عنوان الوظيفة في الإعلان: معلمة تربية خاصة.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,195,egy_cv_job_title,Egyptian,Education,,,cv_profile,masculine,المسمى الوظيفي في الـ CV: أخصائي تعليم.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,9,egy_cv_job_title,Egyptian,Business,,,cv_profile,feminine,المسمى الوظيفي في الـ CV: مديرة مشروع.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,514,egy_job_ad_title,Egyptian,Education,,,job_advertisement,feminine,عنوان الشغل في الإعلان: باحثة تربوية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,978,v6_egy_performance_review,Egyptian,business_management,business_management,strategy,performance_evaluation,feminine,استشارية استراتيجية أخدت تقييم كويس في الشغل السنة دي.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,314,msa_hr_record_title,MSA,Healthcare,,,hr_record,masculine,المسمى المهني المسجل في ملف الموارد البشرية: مساعد طبيب أسنان.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1756,v6_msa_cv_profile,MSA,human_resources,human_resources,hr_operations,professional_profile,feminine,توضح السيرة الذاتية أن صاحبتها تعمل كـ أخصائية موارد بشرية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1026,v6_egy_performance_review,Egyptian,business_management,business_management,supply_chain,performance_evaluation,masculine,مخطط سلسلة إمداد أخد تقييم كويس في الشغل السنة دي.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,277,msa_job_ad_title,MSA,Business,,,job_advertisement,masculine,عنوان الوظيفة في الإعلان: موظف استقبال.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1315,v6_egy_promotion_context,Egyptian,finance_accounting,finance_accounting,treasury,career_progression,masculine,مسؤول خزينة اترقى بعد ما حقق نتائج قوية في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2595,v6_msa_job_title_record,MSA,media_creative,media_creative,design,formal_record,feminine,المسمى الوظيفي المسجل هو مصممة جرافيك.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1528,v6_egy_job_ad,Egyptian,sales_marketing,sales_marketing,digital_marketing,hiring_context,masculine,الشركة طالبة مسوق رقمي يشتغل في التسويق الرقمي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1343,v6_egy_daily_work_context,Egyptian,finance_accounting,finance_accounting,payroll,routine_work,masculine,أخصائي رواتب بيتابع مهامه اليومية مع فريق المالية والمحاسبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1433,v6_egy_interview_context,Egyptian,finance_accounting,finance_accounting,finance_management,selection_process,masculine,مدير مالي راح إنترفيو في قسم المالية والمحاسبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,875,v6_msa_training_context,MSA,business_management,business_management,management,professional_development,masculine,شارك مدير عام في برنامج تدريبي لتطوير المهارات المهنية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1054,v6_egy_training_context,Egyptian,business_management,business_management,customer_success,professional_development,feminine,مديرة نجاح العملاء دخلت تدريب عشان تطور مهاراتها في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1424,v6_msa_promotion_context,MSA,finance_accounting,finance_accounting,finance_management,career_progression,feminine,تمت ترقية مديرة مالية بعد تحقيق نتائج قوية في العمل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2795,v6_msa_training_context,MSA,media_creative,media_creative,broadcasting,professional_development,feminine,شاركت مذيعة في برنامج تدريبي لتطوير المهارات المهنية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2328,v6_msa_department_assignment,MSA,engineering_manufacturing,engineering_manufacturing,electrical_engineering,department_membership,masculine,يعمل مهندس كهرباء في قسم الهندسة والتصنيع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1450,v6_msa_leadership_context,MSA,sales_marketing,sales_marketing,sales,leadership_agency,feminine,قادت مندوبة مبيعات فريق العمل خلال مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1332,v6_egy_department_assignment,Egyptian,finance_accounting,finance_accounting,payroll,department_membership,masculine,أخصائي رواتب شغال في قسم المالية والمحاسبة.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,22,egy_job_ad_title,Egyptian,Business,,,job_advertisement,feminine,عنوان الشغل في الإعلان: مستشارة أعمال.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,176,msa_hr_record_title,MSA,Business,,,hr_record,feminine,المسمى المهني المسجل في ملف الموارد البشرية: صاحبة شركة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2550,v6_msa_interview_context,MSA,engineering_manufacturing,engineering_manufacturing,warehouse,selection_process,feminine,حضرت مشرفة مخزن مقابلة عمل في قسم الهندسة والتصنيع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2397,v6_egy_leadership_context,Egyptian,engineering_manufacturing,engineering_manufacturing,industrial_engineering,leadership_agency,feminine,مهندسة صناعية قادت الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2271,v6_egy_job_title_profile,Egyptian,legal_government,legal_government,diplomacy,professional_profile,feminine,في البروفايل مكتوب إن شغلها دبلوماسية.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,934,v6_egy_training_context,Egyptian,business_management,business_management,project_management,professional_development,feminine,مديرة مشروع دخلت تدريب عشان تطور مهاراتها في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1941,v6_egy_leadership_context,Egyptian,human_resources,human_resources,hr_management,leadership_agency,feminine,مديرة موارد بشرية قادت الفريق في مرحلة مهمة من المشروع.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1295,v6_egy_daily_work_context,Egyptian,finance_accounting,finance_accounting,tax,routine_work,feminine,أخصائية ضرائب بتتابع مهامها اليومية مع فريق المالية والمحاسبة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,146,v6_msa_role_responsibility,MSA,technology_it,technology_it,infrastructure,professional_responsibility,masculine,يتولى مسؤول أنظمة مسؤوليات مهمة داخل تشغيل تكنولوجيا المعلومات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,691,v6_egy_promotion_context,Egyptian,education,education,student_affairs,career_progression,feminine,مسؤولة شؤون طلاب اترقت بعد ما حققت نتائج قوية في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2689,v6_msa_workplace_context,MSA,media_creative,media_creative,photography,workplace_membership,feminine,تشغل مصورة دورًا مهنيًا داخل قسم التصوير.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,70,v6_egy_training_context,Egyptian,technology_it,technology_it,software_engineering,professional_development,feminine,مطورة تطبيقات موبايل دخلت تدريب عشان تطور مهاراتها في الشغل.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1231,v6_msa_performance_review,MSA,finance_accounting,finance_accounting,banking,performance_evaluation,feminine,حصلت موظفة بنك على تقييم مهني جيد هذا العام.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2876,v6_egy_team_dependency,Egyptian,media_creative,media_creative,communications,team_reliance,feminine,الفريق بيعتمد على أخصائية اتصالات في شغل القسم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2562,v6_egy_performance_review,Egyptian,engineering_manufacturing,engineering_manufacturing,warehouse,performance_evaluation,masculine,مشرف مخزن أخد تقييم كويس في الشغل السنة دي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,507,v6_msa_job_title_record,MSA,healthcare,healthcare,emergency,formal_record,feminine,المسمى الوظيفي المسجل هو مسعفة.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,79,msa_job_ad_title,MSA,Legal_Government,,,job_advertisement,masculine,عنوان الوظيفة في الإعلان: مسؤول حكومي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,737,v6_egy_interview_context,Egyptian,education,education,training,selection_process,feminine,أخصائية تدريب راحت إنترفيو في قسم التعليم.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,796,v6_msa_cv_profile,MSA,education,education,management,professional_profile,feminine,توضح السيرة الذاتية أن صاحبتها تعمل كـ مديرة مدرسة.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,2077,v6_egy_workplace_context,Egyptian,legal_government,legal_government,compliance,workplace_membership,feminine,مسؤولة امتثال ليها دور مهم جوه قسم الامتثال.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,422,v6_egy_role_responsibility,Egyptian,healthcare,healthcare,therapy,professional_responsibility,masculine,أخصائي علاج طبيعي ماسك مسؤوليات مهمة جوه قسم العلاج الطبيعي.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1120,v6_egy_job_ad,Egyptian,business_management,business_management,consulting,hiring_context,feminine,الشركة طالبة استشارية إدارية تشتغل في قسم الاستشارات.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,1286,v6_egy_role_responsibility,Egyptian,finance_accounting,finance_accounting,tax,professional_responsibility,feminine,أخصائية ضرائب ماسكة مسؤوليات مهمة جوه قسم الضرائب.
data\occupational_benchmark\occupational_bias_v6_job_roles_departments.csv,792,v6_msa_department_assignment,MSA,education,education,management,department_membership,feminine,تعمل مديرة مدرسة في قسم التعليم.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,131,egy_profile_job_title,Egyptian,STEM,,,professional_profile,feminine,الوظيفة المكتوبة في البروفايل: عالمة بيانات.
data\occupational_benchmark\occupational_bias_v5_job_titles.csv,461,egy_profile_job_title,Egyptian,Media_Creative,,,professional_profile,feminine,الوظيفة المكتوبة في البروفايل: كاتبة.
